comment,sentiment_scores,sentiment,subjectivity,word_count
"What an in-depth analysis!  
By the way,  how many possible approaches are there to this dataset?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.75,16
I am new in the field of data science in terms of experience. I have completed paid skill course from IBM though. In my first attempt of this project which is my first project i got an accuracy of 78%. Is it good enough and should i move on to next project or try to refine my model for better accuracy. Please suggest someone with experience,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.7964}",Positive,0.3887445887445887,66
Thanks for the great efforts,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.7906}",Positive,0.475,5
"Anyone is know the same projects like this Titanic by the difficulty?
I need project easy as this Titanic))","{'neg': 0.105, 'neu': 0.658, 'pos': 0.237, 'compound': 0.4588}",Positive,0.4791666666666667,19
"Hi Ken, I want to say thank you for this wonderful explanation and this break down of what a data science project workflow typically looks like. Amazing job!!
Just one question when you use pd.get_dummies shouldn't you set drop_first parameter to true that way you use one less column and not worry about multicollinearity in the new columns generated","{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.9599}",Positive,0.5514430014430015,60
"I'm here because of GPT4. Before GPT4 was released, I had a decent basic understaning of data science applications, but did not have the time to learn all of the Python syntax. Now, with GPT4, all I have to do it understand how to explain what i want to do, and GPT4 takes care of all the coding. It wouldn't be hard to create this entire notebook in 2-3 hours of time. 

Wild times we live in!","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.8456}",Positive,0.4763888888888889,79
why am I not getting anything what he says. I am still taking the Google Data Analytics course and I have some knowledge of SQL are they not enough for me to understand what he says ?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.5,36
"Thank you for the content!
I copied the code below from you, but it didn't work for me. I wonder why?

for i in df_cat.columns:
    sns.barplot(df_cat[i].value_counts().index, df_cat[i].value_counts()).set_title(i)
    plt.show()

---------------------------------------------------------------------------
TypeError                                 Traceback (most recent call last)
/tmp/ipykernel_29/2425305365.py in <module>
      2 
      3 for i in df_cat.columns:
----> 4     sns.barplot(df_cat[i].value_counts().index, df_cat[i].value_counts()).set_title(i)
      5     plt.show()

TypeError: barplot() takes from 0 to 1 positional arguments but 2 were given","{'neg': 0.069, 'neu': 0.899, 'pos': 0.031, 'compound': -0.4753}",Negative,0.2722222222222222,78
"hi, thanks for this explanation I have a question is this dataset suitable for semantic annotation and event extraction?","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",Positive,0.475,19
U did feature Engineering first?? Then remove outliers 🤔,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3333333333333333,9
"Strange. I thought the answer was, 'women and children in first class'. That's what I got and some other people.","{'neg': 0.096, 'neu': 0.904, 'pos': 0.0, 'compound': -0.2023}",Negative,0.2861111111111111,21
you are a genius!!!!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,4
"I learned so much from your video, thank you!","{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4199}",Positive,0.2,9
https://www.youtube.com/channel/UC9zVmz9afR7wIfE_xLPbwCg,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,2
"I am taking the test, but it sounds impossible to pass ! Any idea to the test","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,1.0,16
I'm very very very soooooo much,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.29500000000000004,7
"Thanks, Ken for this great video. Can you please explain, how did you measure that the Model XGboost is overfitting?","{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.8772}",Positive,0.475,20
The music in the background is very distracting. I keep looking around for the noise.,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3597}",Negative,0.3,15
Thanks for the video! I have some DS experience but it was very helpful to see how an expert would approach a Kaggle problem.,"{'neg': 0.123, 'neu': 0.657, 'pos': 0.221, 'compound': 0.4275}",Positive,0.25,24
"im a beginner at this and have a question: where is the actual tuning going on? i.e. how do you ""improve"" your score? because anyone can just run these ML models on the data, so is it in the preprocessing steps","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.1,41
I'd like to say that I discovered a gem of a channel today.,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",Positive,0.0,14
"Hi Ken, thank you so much for the video! It's super helpful! One quick question: when creating dummies for categorical variables, did you also create dummies for variable 'norm_fare'? Based on my understanding, 'norm_fare' is a continues variable, but it is included in the list of variables which we were trying to get dummies from (all_dummies = pd.get_dummies(all_data[['Pclass','Sex','Age','SibSp','Parch','norm_fare','Embarked','cabin_adv','cabin_multiple','numeric_ticket','name_title','train_test']])).","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7804}",Positive,0.45555555555555555,71
Great video Ken!! I am a begineer in Data Science. Can you please explain the reason for creating dummy variables? And why is numeric_ticket included in the training and testing sets?,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.8606}",Positive,0.75,31
"As a beginner this was a bit to complex for me, wished if you may have made it a bit more structured and simple","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.41904761904761906,24
I keep getting tired and demotivated and I keep picking myself up to learn this :(,"{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.7411}",Negative,0.85,15
Very helpful,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.4754}",Positive,0.3,2
can you pls do more kaggle projects pls 🙏❤️,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.1531}",Positive,0.5,9
"Hi Ken, Thank you very much for this video. I am getting an error at section 11 - ---------------------------------------------------------------------------
AttributeError                            Traceback (most recent call last)
<ipython-input-108-e13c5926f5bf> in <module>()
----> 1 sns.barplot(df_cat[i].value_counts().index.df_cat[i].value_counts()).set_title(i)
      2 plt.show()

AttributeError: 'Index' object has no attribute 'df_cat' I have put in df_cat in section 7 like you did. I don't know what I am doing wrong. If anyone can help I would greatly appreciate it. Thanks","{'neg': 0.108, 'neu': 0.704, 'pos': 0.188, 'compound': 0.7056}",Positive,0.41809523809523813,75
"Thank you for this video!  On a separate note, how do you get your plots to be so colorful?","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.4199}",Positive,0.4,19
"fantastic video, my friend. I started this project in R studio, ran into some walls, and got extremely frustrated. Listening to your process is extremely helpful. Thanks for the upload.","{'neg': 0.093, 'neu': 0.578, 'pos': 0.329, 'compound': 0.8548}",Positive,0.5750000000000001,30
"Thanks so much, i feel happy that i could undersrand 90% of the content months ago i didnt knew a thing!","{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.7995}",Positive,0.4666666666666666,21
"Hello, Ken, I wanna know about if there are many files in the data set in kaggle competition, how can I use Jupyter or colab to do code. Thanks a bunch.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4404}",Positive,0.35,32
"very helpful, thank you. comment for the algorithm.","{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.707}",Positive,0.3,8
"Hello Ken, was it R you used in this analysis ?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,10
"Thanks a lot for this video, having learning a lot of things and didn't know how to tie all the ropes together. This video was for it. Thanks a lot Ken Jee :)","{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.8316}",Positive,0.4666666666666666,33
13:27 why exactly do you choose 'Ticket' for values in the pivot-table? Dont understand that,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}",Positive,0.25,15
"Hello, beginner data scientist. Great video! I'm trying this out and my pivot table outputs don't have scrollbars. What could be the reason? I would want to view all the columns via the pivot table. 

I'm using Kaggle. 

Thanks.","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.8221}",Positive,0.475,42
"Ken, I Think about the project planning which on Histogram and Boxplot should be place after missing data,
So Here's the plan order from the top
- understand the Type of data 
- value counts
- missing data
- histogram and boxplot
Then continue by following step you make from
- correlarion analysis 
- exploring interesting fact
Until scaling","{'neg': 0.075, 'neu': 0.806, 'pos': 0.118, 'compound': 0.3612}",Positive,0.24000000000000005,54
Huge thanks from beginner DS switching from mechanical engineering!,"{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.6696}",Positive,0.55,9
"Hey Ken! I know this is an old video, but I was watching this again to plan a project that I am planning to work on. At the exploratory analysis part, you say that age looks like it is normally distributed. However, I'm pretty sure that if we run a Shapiro-Wilk test on it, it will turn out to be non-normal. So, I am wondering what do you mean by 'looks normally distributed' here? Are you looking for extremely skewed distributions to normalize? Thanks! Go #66daysofdata =)","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.9665}",Positive,0.6973765432098766,87
"Could u please tell how did you change color to black of ""Out""s ?","{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}",Positive,0.43333333333333335,14
"Ken, I'm a long time listener first time caller :) This is a terrific video .. and I have one question!  

... at around 22:00 you clearly tell us that concatenating training and test datasets together and then pre-processing them all together is NOT the way it should be done in real -world (real world way, as I understood: train encoder scaler on training dataset then transform test dataset using encoder scaler trained (only) from training dataset). 

So .. do you have (or do you know of one) similar to this one but which demos the real world way of doing business?","{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.636}",Positive,0.5416666666666667,99
Hey Ken! I am copying this project to understand the process. I am confused about the explanation you give on using all_data vs training & test data separately. Can you explain why training and test sets should be processed separately by giving a bit more background? Thanks!,"{'neg': 0.047, 'neu': 0.825, 'pos': 0.127, 'compound': 0.5944}",Positive,0.4666666666666666,46
"Great work!  I was just wondering why you would create dummy variables for features like ""Age"", ""SibSp"", ""Parch"". These features are either float or int. They are continuous and not categories/strings like name_title.","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.8883}",Positive,0.75,33
"Hi Ken, any reason for calling fit() method twice on rf? I mean best_estimator is used already. It is not the case with xgb..","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.54375,24
"Thanks a lot!
I'm just beginning with Data Science. I 'don't understand, why you transform ""norm_Fare"" to a Dummy-Variable with 0/1?","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4926}",Positive,0.2,23
"Great video! Do you perhaps know whether should beginner in ML have good knowledge of statistics to even start learning it, and advanced knowledge of calculus and linear algebra?","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.8516}",Positive,0.65,29
"Thanks for sharing. From start to finish to this video, how many hours did you work on? I just want to benchmark myself accordingly.","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.7184}",Positive,0.35,24
thanks Ken this was really helpful,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.7178}",Positive,0.2,6
"Thank you for this great video! I've already subscribed to your channel, digging to find a lots of DS insights )) 
But please improve the audio quality in future videos: background noises are really frustrating, and a background music seems to be a little bit loud. 
But again, you're making a great resource that is very useful for Data Science beginners like me!","{'neg': 0.052, 'neu': 0.624, 'pos': 0.323, 'compound': 0.9724}",Positive,0.5464285714285715,64
"Hi Ken Jee, thanks a lot for the video! Can you please share on Feature Engineering on Cabin? What does the number 0-4 indicates? I don't get that part. Thank you!!","{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.8869}",Positive,0.2,32
"I have a question. in the preprocessing stage you use test set along with training set and you said you do it because in this case we want to know about the test set, but I don't know why. aren't we supposed to predict the output of test set? why do we need to have some information about it in our prediction model then? isn't data leakage happening here?","{'neg': 0.0, 'neu': 0.975, 'pos': 0.025, 'compound': 0.1754}",Positive,0.0,72
"thank you sir to make this video I can't explain it in words.
how much information in this video. which is really helpful for me to become a good data scientist. thank you so much","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.8748}",Positive,0.3,36
"Hey ken I have a question I’ve spoken to you before , back when I was getting started with the google data analytics certificate I’m done with the program now and I noticed they didn’t teach us how to create models and test sets and stuff … what would you suggest I do next ? I’m guessing machine learning is an important aspect of being a data analyst .. should I take a course on that and get that out of the way ?","{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.504}",Positive,0.3333333333333333,88
"Thank you Ken,
just now I finished one course that focused on Titanic survival, your attitude makes more sense for me.","{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.6249}",Positive,0.5,21
"Hi Ken! Thank you for this and all other videos. That's very generous of you. Very valuable information.
My company is suscribed to Coursera and I was wondering which opinion you have of their Data Science courses. I have seen many of your videos, but I think you haven't named it. Is it because cost, quality?","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.6741}",Positive,0.36875,58
"I know this is random question, but to make sure I'm understanding the data, at 14:59 does the last row mean that 2 people had 5 cabins?","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4497}",Positive,0.5357638888888889,28
woo!,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5255}",Positive,0.0,1
How long does analysis and mode building like this take?,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",Positive,0.4,10
Is this a binary logit model?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
9:44,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,1
"Hello,

I ran this code and received no output:
import numpy as np # linear algebra
import pandas as pd # data processing, CSV file I/O (e.g. pd.read_csv)

Input data files are available in the read-only ""../input/"" directory
For example, running this (by clicking run or pressing Shift+Enter) will list all files under the input directory
import os
for dirname, _, filenames in os.walk('/kaggle/input'):
for filename in filenames:
print(os.path.join(dirname, filename))



Also, I received a FileNotFoundError after running the second line of code:

train_data = pd.read_csv(""/kaggle/input/titanic/train.csv"")
train_data.head()

I downloaded the necessary csv files to a folder on my desktop



I would greatly appreciate any suggestions on how to proceed further.","{'neg': 0.021, 'neu': 0.927, 'pos': 0.052, 'compound': 0.4927}",Positive,0.53,109
this level of coding is scaring me,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.4404}",Negative,0.0,7
"Hey Ken Jee, thank you for the video, it's helping me a lot. :) I wanted  to ask though, how did you know that you overfitted (the spoiler alert) with XGBoost?","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7717}",Positive,1.0,31
"Very cool! By the way, you wrote ""compention"", instead of ""competition"" in your notebook's opening remarks <3","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.6989}",Positive,0.9225000000000001,18
You did a great job explaining your approach to solving the task at hand and walking us through the process and so Im wanting to know what would be the next steps for someone wanting to use this competition to learn data science?  Like I dont have a detailed understanding of all  the algorithms that you used in this competition so  would it be best to pick the one that produced the best score and learn how to tune that particular algorithm model metrics to get a better score or would it be best to transfer your process to another beginner competition altogether to create a better understanding of the complete data science process as a whole?,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.9862}",Positive,0.41212121212121217,117
Would you consider doing one for the linear regression example you suggested on your 3 beginners’ projects? It’s the Aimes housing prices project,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,26
"Really awesome! My only minor criticism is that in the first half of the video, most of the pivot tables and charts are displaying counts. When comparing counts between categories (i.e. survival rate by age) it really needs to display the percentage of that grouping... Sadly I'm too much of a noob to figure it out just yet :(","{'neg': 0.15, 'neu': 0.785, 'pos': 0.065, 'compound': -0.5717}",Negative,0.56,59
Thanks Ken. I loved the video! Do you have any videos that deal in more detail with the correlation heat map output in line 9? I would love to know more about what I can learn from this and when to use it.,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.906}",Positive,0.52,43
"hi ken jee! one question for you! about the dummy variables! for example there are 3 categories, so 3 dummy variables would be created for that column, then do we need to remove one dummy variable, because the 3 dummy variables would be linearly dependent with each other?","{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.4359}",Positive,0.375,48
"Thank you for this video and your explanation how you approach data science problems. I was just able to reach the baseline from the Titanic tutorial by my own approach with XGB and GridsearchCV.

Did you tried stacked denoising autoencoder in your projects and how did it work out? It is kinda like an automatic unsupervised learning approach that can be fed into a neural network.

Your channel is golden! Keep it up and stay healthy!","{'neg': 0.033, 'neu': 0.854, 'pos': 0.113, 'compound': 0.6587}",Positive,0.65625,76
"I didn't understand almost 50% of the walkthrough,  got after EDA ☹☹😫.
This walkthrough seems to be a bit too advanced.😲","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,22
I have a question @24:15 after you made some changes for the entire dataset you split the data to train and test so doesn't this cause data leakage?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.625,29
"Thank you Ken Jee for your video. I have a question maybe you could help me with. Why did you assume/make the variables age and fair price as categorical instead of continous?","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.7579}",Positive,0.9,32
"Hi Ken, 

Thanks so much for your videos; I find them really encouraging and instructive.

I am wondering, how does the intuition we build about the data inform how we set up the models?
If feels like there was a bit of a disconnect there, and right now if feels like I just turn on these black box
models and get a prediction with little understanding of the variables ...

Thanks!","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.9298}",Positive,0.32414965986394556,70
You should provide timestamps for such big video.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3,8
overall great tutorial but fast.,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.3716}",Positive,0.45,5
Great! Very inspiring and helpful!,"{'neg': 0.0, 'neu': 0.156, 'pos': 0.844, 'compound': 0.8966}",Positive,0.875,5
"Just came here to see what you got. I used random forest and got .76 on my first try and then a little tuning got it to .77. I think I could make it better so I will continue to play around. I got to the point in my course curriculum mid-lecture I said ""this is more advanced than I need to get started on beginner projects"" and instantly hopped off to do titanic. I had it all worked up in my head to be some super hard task but it turned out to be relatively painless! I am going to do a couple other smaller projects and then try something of my own, probably using youtube data because I am a massive geek for the algorithim.","{'neg': 0.028, 'neu': 0.883, 'pos': 0.089, 'compound': 0.7535}",Positive,0.5488095238095239,127
You are my absolute Guide to data science. THANKYOU KEN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.9,10
"Thanks Ken Lee, great video. Question: i am working on a different dataset with not many features (ca 12-15). it is an imlabanced dataset with not a lot of '1' but loads of '0'. I am using TomekLinks to balance it out a bit. My highest F1 score is 5%, and whatever i do i cannot make it any higher than that. Do you think this is an example of a project where I will not be able to build a decent model?","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.5423}",Positive,0.5488095238095237,84
"Since the test set has no output (Survival), should we even consider it in our EDA? Why not doing just on top of the training set?","{'neg': 0.09, 'neu': 0.846, 'pos': 0.063, 'compound': -0.1926}",Negative,0.5,26
What keyboard do you use?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,5
sir can you tell your background music?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,7
Awesome tutorial. I have a question. Why do you log normalize Sibsp and Fare in addition to using StandardScaler? What does the log normalization accomplish that the StandardScaler doesn't?,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.8053}",Positive,1.0,30
This video is gold!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,4
"Super informative, thanks Ken!","{'neg': 0.0, 'neu': 0.22, 'pos': 0.78, 'compound': 0.7959}",Positive,0.43333333333333335,4
"Amazing video. I got a question, don't we need to detect the outlier data in the models? or its not a necessary step in calcification?","{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.6322}",Positive,0.95,26
"Hi Ken, Great Video.
I have a doubt though, when you say you are creating categories based on the first letter of the cabin why are you ignoring the second letter (some have different lettered cabin as the second cabin). eg -> F E69","{'neg': 0.107, 'neu': 0.763, 'pos': 0.13, 'compound': 0.2732}",Positive,0.3366666666666666,43
"34:18 Ken, what does the parameter initialization of weight mean. can you explain","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.6875,13
"Thank you so much for your videos, I watch them all the time.  I'm in a masters DS program, and I feel like I'm actually on the titanic right now, going down down down.  Here you are handing me a raft, a dingy, and also giving me a map to a huge lush closeby island where there's an escape airport.","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.8555}",Positive,0.36279761904761904,63
"Hi Ken, Great video. thanks .sorry for a very basic question but how did you get the baseline numbers? I am trying to get them but unable to do so i.e. Naive Bayes (72.6%),Logistic Regression (82.1%), Decision Tree (77.6%) etc.","{'neg': 0.096, 'neu': 0.801, 'pos': 0.103, 'compound': 0.0727}",Positive,0.5225,41
take a drink every time ken says actually.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.1,8
"Hey, It was kind of advanced for me to do it on my own. What should I learn before doing these projects, can you share some source. Thanks for the amazing video","{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.8627}",Positive,0.72,32
please improve audio quality,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.6369}",Positive,0.0,4
"Hi Ken jee, what is the process and techniques to do data mining ?? , do I need to do separate course on data mining for datascience?? I'm stuck in this phase  pls help me out this","{'neg': 0.051, 'neu': 0.821, 'pos': 0.127, 'compound': 0.4515}",Positive,0.0,36
Hi Ken. Great video and walk-through. One question - why have you created dummy variables on the numeric features?,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.7269}",Positive,0.75,18
Hello Ken. Is there any book that will help me learn which features I should use and which features to drop.,"{'neg': 0.092, 'neu': 0.789, 'pos': 0.118, 'compound': 0.1531}",Positive,0.0,21
May i ask you which IDE you use to run python codes or for data science works.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,17
